Text,Predicted,Target
" The product came time damaged.However , product description misleading.The description said made Bangladesh.I specifically wanted Dockers made Bangladesh , one came made China.Dockers made Bangladesh made different material made China.The product came made China .: (",Seller Issue,Seller Issue
 unfortun .explicitli state product descript 's made usa .will spend money elsewher .seem like nice boot .will see .,Seller Issue,Seller Issue
" The product description state `` full leather upper '' -- n't ! !I pleased fit , wider .However , I expecting leather returning .",Seller Issue,Seller Issue
" The product description state `` Engraved metal Doctor Who-inspired timepiece .Features light-up feature solid chain . ''& `` The engraved metal timepiece light-up feature solid chain sturdiness . ''I could tell even opening packaging sturdy .It appeared plastic , plastic piece attache chain watch .The chain look feel metal , watch .It look plastic feel like tin , best .Very fragile feel , like bend , mark dent little effort .I DO NOT RECOMMEND THIS PRODUCT FOR IT 'S LISTING PRICE .The I would spend something quality would $ 20 , top .VERY overpriced $ 54.99 .",Seller Issue,Seller Issue
" This bra fit okay -- I looking padded bra , I usually wear , thing pushed boob high I looked utterly ridiculous .I read re-read product description .No say 's push-up bra .I 'm tossing thrift store pile buying different bra another company .",Seller Issue,Seller Issue
" The cheap interior stitching glove scratchy I ca n't wear .I known reason price low .If decide buy pair , aware Men 's glove , Unisex stated product description .If anything , run large ( finger extraordinarily long ) , n't tempted `` size . ''",Seller Issue,Seller Issue
" these sock not 100 % cotton list product descript .accord packag 79 % cotton , 20 % polyest 1 % spandex .whi would i pay sock better ?time to fix the descript",Seller Issue,Seller Issue
" usually wear size medium , product description say jacket tight fit recommends ordering one size larger normal , ordered large size , actually big , really disappointedUpdate : I 170 cm tall weigh 66kg , got size L , M , S X-S , one fit best x-s , jacket n't standard fitting classic cwu jacket , believe problem alpha industry giving good clear description sizing particular jacket , also want say amazon helpful process returning jacket n't fit , customer service helpful understanding",Seller Issue,Seller Issue
 it 's realli sort sad look ........ to honest 's flippen huge !buckl size palm.th belt 1.25 inch wide wo n't even fit belt loop .live learnguess read review first.in honesti look like someon decor man belt product descript n't even mention wide belt is.extrem disappoint,Seller Issue,Seller Issue
 these return without tri .they super light weight plastic cheapli made .not expect read product descript .,Seller Issue,Seller Issue
 I also bought product clean silver described product description Amazon n't work silver .,Seller Issue,Seller Issue
 I one instant believe dimension product description : `` Product Dimensions : 748 x 39.4 x 354.3 inch ; 1.1 ounce '',Seller Issue,Seller Issue
" Amazon classifies item sweatshirt -- come search way .But sweatshirt sense.Even `` pullover , '' disappoints .The shirt cropped -- obvious picture product description .It resembles `` flash-dance '' style top slouchy pullover .The material thinner average t-shirt , similar summertime `` tissue tee '' anything keeping warm .It look like one wash would destroy .It 's also see-through -- good luck wearing without giving people around free show .The sizing also way .I ordered size S regular .It look like child 's top , junior XS .Considering con , item definitely overpriced .It 's worth $ 5- $ 8 best , $ 22 .",Seller Issue,Seller Issue
" i seiru balaclava i bought amazon run cold weather .it form-fit , tad larg .i read review descript howler multi tasker pro , amazon chao websit , thought id found winner .i wrong.when i receiv tri , i found fit terribl .each side balaclava bunch near top , give horn-lik appear ( think batman count chocula , quit pointi ) .i email chao custom servic , receiv respons : `` it caus fabric sew seem - howev , much done avoid .it 's tough fit style , much forgiv .`` i respond im disappoint even point descript chao websit read , `` 3d form fit flat panel construct integr side gusset help improv fit , form comfort .`` that email went unanswered.i balaclava i rare ( ever ) wear , i n't want run product make look like i horn .furthermor , chao know tough-fit style much forgiv , would compani chang design ?and describ design help improv fit , form comfort .last , i email back , point mislead product descript , i least expect follow-up .",Seller Issue,Seller Issue
 it full grain leather state product descript .i order i tri get someth better cheap genuin leather belt found depart store .it turn expens version .i wear size 32 jean i order size 34 belt small i bare get belt fit first hole .i 've worn twice alreadi bend warp .would never order anoth belt compani .,Seller Issue,Seller Issue
" Fruit Loom sizing match standard dress size conversion size chart , package , listed anywhere product description page .I ordered size 8 , thinking dress size 8 , Fruit Loom size , size 8 Xtra Large .Inquire size look ordering .",Seller Issue,Seller Issue
" fruit loom size match standard dress size convers size chart , packag , list anywher product descript page .i order size 8 , think dress size 8 , fruit loom size , size 8 xtra larg .inquir size look order .",Seller Issue,Seller Issue
" i order 2 pair pump , one one friend .both pair shoe damag mark .one thin slice side shoe , like exacto knife would make .there sever indent two shoe .one right top , 's notic , one back .i would compar indent crimp plastic coathang would leav cloth 's hang ahwil , except shoe materi 's stay , go away .two heel small area 's peel , see white mark heel teal color materi torn .basic , lot minor damag shoe , noth describ product descript .also , i wear 8 1/2 order 9 sinc half size avail , wide around foot .i figur size would small , i order , bewar normal wear half size , like big small depend rout take .veri dissapoint order , especi sinc i bought two pair pair damag .i count day shoe arriv , let .",Seller Issue,Seller Issue
 The sock thick I found useless .The product description warn buyer sock thick .,Seller Issue,Seller Issue
 the sock thick i found useless .the product descript warn buyer sock thick .,Seller Issue,Seller Issue
" those shoe n't leather line describ product descript .i bought model year ago - leather upper line , shoe quit uncomfort stiff child feet .",Seller Issue,Seller Issue
" These awful .The TrainTone make shoe uncomfortable even sit around , impossible get sort solid footing working .Also , image look pink , description say rose , RED .Ugly , uncomfortable worth money .Note seller : Put better image product description showing large non flat area sol , avoid lot confusion way .",Seller Issue,Seller Issue
 the print i receiv differ pictur product descript .i also like design screen print underwear .the design look like crack stiff .seem like would uncomfort wear .,Seller Issue,Seller Issue
 these boot deliv heat amazon product descript say .i look electr heat insol women boot give christma gift .these go back .,Seller Issue,Seller Issue
" The ring looked great price .I gave girlfriend , extremely pleased .However day started turning finger green.The product description metal must accurate .",Seller Issue,Seller Issue
" the ring look great price .i gave girlfriend , extrem pleas .howev day start turn finger green.th product descript metal must accur .",Seller Issue,Seller Issue
" i 've tri twice , read product descript care time , sock i 've receiv way big .i 've kept , sinc eventu child fit .",Seller Issue,Seller Issue
 the product descript mislead .,Seller Issue,Seller Issue
" These legging soft comfortable 10 % polyester , 85 % cotton , 5 % elastane .The product description state 95 % cotton/5 % elastane .Change product description !I go hassle returning .",Seller Issue,Seller Issue
 Wrong product description .These NOT cotton spandex itchy !The tag say cotton elastine .,Seller Issue,Seller Issue
" i receiv item , disappoint learn dimens weight product descript incorrect .it 8 inch deep , 5 , definit weigh 4 pound .the tag item say 17 x 13 x 8 inch .i n't exact weight , feel like 5 pound .i order i thought would smaller delsey helium fusion 3.0 , i like shoulder strap .if fact , larger 3.0 .in addit , partial zipper open .the 3.0 full zipper open .i wish 3.0 shoulder strap , i still prefer smaller like fit airlin seat , open complet , make pack easier .if size weight import , n't order bag base dimens present .",Seller Issue,Seller Issue
" `` women 's galaxi shearl slipper , '' call .`` cozi shearl line , '' claim product descript .shearl .what shearl ?`` shearl skin recent shear sheep lamb tan dress wool left .it sued surfac one side clip fur surfac , '' say wikipedia .that 's i thought !do object use wiki refer ?well , first sentenc appear copi directli merriam webster , respect dictionari .`` definit shearl : skin recent shear sheep lamb tan dress wool left . ''i 've bought shearl slipper , accur describ made : sheepskin wool left .that 's i look .the titl product descript tamarac slipper natur led assum `` shearl slipper '' i purchas time , too.ar tamarac slipper actual made shearl ?ala , .but decept titl descript , might realiz 've alreadi bought inspect close .the line actual sort woven wool glu sued back .it 's fake shearl .or fanci call `` faux . ''but real shearl .if want shearl slipper , look elsewher .i 'm annoy i n't discov i alreadi worn littl , point i n't think i could return .i guess i comb review care , peopl say thing.ar decent slipper anyway ?sure , i guess .i 'm annoy decept advertis never favorit .everi time i look , i see fake shearl .the line claim made real wool least , though point , know ?they 're warm enough , though n't fit quit comfort foot slipper i 've own .they 're littl wider need , n't feel snug foot .i find comfort ruff turn , though start pull sock heel .i usual find switch old slipper eventu .i 'm also annoy big plastic label sole i could n't take without leav sticki residu slipper stuck floor everi step.so end i 'm give two star , dock one major annoy : ( 1 ) fake shearl , ( 2 ) pull sock , ( 3 ) annoy sticki label bottom .",Seller Issue,Seller Issue
 Deception product description website say made suede product written PU,Seller Issue,Seller Issue
 They well made however petite woman ( I 'm 115 lb ) find extremely heavy intend u hiking .They nearly 1 lb .I wish stated product description .I returning .,Seller Issue,Seller Issue
 they well made howev petit woman ( i 'm 115 lb ) find extrem heavi intend us hike .they nearli 1 lb .i wish state product descript .i return .,Seller Issue,Seller Issue
 I excited receive find size chart product description clear .These run MUCH smaller website stated .Adding correct information issue company .I friend going take I n't hassle return disappointing since I need compression tights .,Seller Issue,Seller Issue
 Very disappointed match product description .Bought description said 81 % cotton .Label back say 41 % .,Seller Issue,Seller Issue
" * updat * i origin gave 2 star .howev , i drop 1 star .after send back first 2 i purchas size way i reorder even refund .now i return .thi time one , none less 's real inconvenience.1st .i order navi ash shirt .the navi color expect .the ash hand ash light heather grey .tag show `` ash '' clearli heather.2nd .they still big `` small '' navi shirt made hondura seem closest medium shirt i normal wear hope wash shrinks.th `` ash '' shirt seem like large/extra larg heather grey made .thi one made haiti .it 's fit i want color i return again.overal rate base experi well fit product descript .* origin post * 2 star , 2 i order massiv .i order medium size shirt got medium size shirt accord tag .all shirt even jacket i medium size .they like larg mayb even xl size .i return order small .cross finger fit otherwis return also .the hassl return someth wait refund reason got 2 star .the qualiti seem fine color true .",Seller Issue,Seller Issue
" thi beauti watch go back although say `` new '' product descript box , obvious worn .the clasp scratch , even wors , mani link taken band would seemingli fit child - 's four inch diamet .after read neg review seller i avoid futur .",Seller Issue,Seller Issue
" BUYER BEWARE ! ! !This UNLINED version jacket !This , though product description STATES quilted lined NOT !This canvas jacket used mild weather , actual `` quilted '' inside use midwest .",Seller Issue,Seller Issue
 No Countdown Timer indicated product description .,Seller Issue,Seller Issue
" I like retro digital watch even though I much expensive watch , I like wearing basic , cheap model .Therefore , I thought Timex would nice addition collection .I Casio retro digitals I also several Timex Ironman model , nice .But watch atrocious .The first thing I noticed removing box LCD display significantly alignment case .I guess I 'm kind anal , immediately made want return watch , flaw alone .But .The band pretty flimsy feeling , unlike Casio counterpart , much sturdier nicer looking band .Furthermore , band borderline small .My wrist medium band claimed large fit plenty room , n't .And lastly , product description claim model chrono , alarm timer , timer .At least version I received .Maybe sent similar model , exact one .In case , flaw made returning easy decision .I 'm sticking nicer , cheaper tougher Casio version ( Casio Men 's A178WA-1A ) , $ 13.99 .Anyway , maybe one I got factory dud , bottom line I 'd pas one .",Seller Issue,Seller Issue
" i like retro digit watch even though i much expens watch , i like wear basic , cheap model .therefor , i thought timex would nice addit collect .i casio retro digit i also sever timex ironman model , nice .but watch atroci .the first thing i notic remov box lcd display significantli align case .i guess i 'm kind anal , immedi made want return watch , flaw alon .but .the band pretti flimsi feel , unlik casio counterpart , much sturdier nicer look band .furthermor , band borderlin small .my wrist medium band claim larg fit plenti room , n't .and lastli , product descript claim model chrono , alarm timer , timer .at least version i receiv .mayb sent similar model , exact one .in case , flaw made return easi decis .i 'm stick nicer , cheaper tougher casio version ( casio men 's a178wa-1a ) , $ 13.99 .anyway , mayb one i got factori dud , bottom line i 'd pass one .",Seller Issue,Seller Issue
 i got packag miss item upset,Product Issue,Product Issue
 tthe numer product 've purchas amazon first miss item .by submit review i wait see amazon acknowledg dissatisfact shipment/product .,Product Issue,Product Issue
" The packaging/box appeared previously opened , AND Watch Box appears used - felt bottom box tear it.Of numerous product 've purchased Amazon first received damaged missing item .By submitting review I waiting see Amazon acknowledges dissatisfaction shipment/product .",Product Issue,Product Issue
" the packaging/box appear previous open , and watch box appear use - felt bottom box tear it.of numer product 've purchas amazon first receiv damag miss item .by submit review i wait see amazon acknowledg dissatisfact shipment/product .",Product Issue,Product Issue
" I read description 's review product .If complete costume , I n't wan na see missing item like wig I read different comment .And indeed , wig skipped description , I realize seller may bluffing product full package .",Product Issue,Product Issue
" i read descript 's review product .if complet costum , i n't wan na see miss item like wig i read differ comment .and inde , wig skip descript , i realiz seller may bluf product full packag .",Product Issue,Product Issue
 I got package missing item upset,Product Issue,Product Issue
 i got packag miss item upset,Product Issue,Product Issue
" love costum 4 year old unfortun return miss item i receiv .it came jumpsuit , headpiec , cape belt i onli receiv jumpsuit : ( sad 4 year old excit put found item came jumpsuit .",Product Issue,Product Issue
" both product detail packag state includ dress , hat , apron , howev hat apron miss !veri disappoint !after search thrift store find outfit daughter coloni day school , i excit learn afford outfit amazon .now 's late find/buy miss item .at least i say dress true size breathabl fabric .",Product Issue,Product Issue
" I placed return order company , wanted $ 10 dollar restocking fee !This mean would I eat shipping cost initial order due misrepresentation , would also give entire cost item back restocking fee !Here exact language e-mail : '' A $ 10 20 % Restocking Fee ( whichever greater ) applied authorized returned item .This supplement additional cost associated processing return item ordered item received .Shipping charge non-refundable .Any returned order missing item without original packaging NOT credited .Please double check ensure included piece packaging sending u return package .`` This absolute robbery !The mistake , mine .After bringing attention , I told I responded outside 5-day response window , therefore would longer accept return !I regular Amazon customer , I never horrible disrespectful experience seller .I would highly encourage Amazon ban seller .It absolute disgrace Amazon reputation , I hold high regard .",Product Issue,Product Issue
" the order arriv within 2 day promis , miss cross-strap stabil .the product descript say one suppos includ .now i must return anoth one .veri frustrat .i n't know would made differ i order directli timbuk2 , product ultim packag source.upd : i sent first bag back amazon promptli sent replac bag .howev replac bag also miss cross-strap .again , product descript amazon say suppos includ .i contact amazon use chat function told i return second bag full refund , initi investig see go .intoler .i guess i order directli timbuk2 like i doneher chat : me : i question regard miss item timbuk2 messeng bag i received.hello ? kisha : hello name kisha .i sorri troubl .may i name account ? me -- -- -- -- -- -- -kisha : thank .go ahead question pleasem : the first bag i order amazon miss cross-strap .the product descript site say includ .i sent product back replac .but replac bag i receiv today also miss cross-strap .is everi bag i order guy go defect ?how i get cross-strap ? kisha : i 'm sorri troubl order .i return item full refund investig start pull websitem : alright .i go procedur send back , time full refund .then i 'll order directli timbuk2 like i done first place.kisha : in realli sorri inconveni .is anyth els ? me : nokisha : thank contact amazon.com chat support wonder day [ ye i certainli ( censor ) wonder day ! ]",Seller Issue,Product Issue
" i want one year decid treat new watch .i like color style `` prime '' sweeten deal .so i order thursday assum would come saturday sent hous ( instead job ) .i look statu today say estim deliveri tuesday .now $ 100 watch sit porch , driveway garbag ( wherev driver leav ) till i get home even .the bottom line i even gotten watch yet i n't like .if item sent prime , n't advertis .it disappoint .it like `` free '' movi select get prime .i sure i get i love .but i defiantli consid renew prime membership .thi third item month happen .i feel rip .",Product Issue,Product Issue
" i purchas casio watch year ago realli like realli look good wrist workingtil decid buy anoth one.i check onlin purchas one actual look realli nice pictur affordablepric ! i got deliveri time disappoint open , good first one !i didntexpect small coz look like normal size watch pictur shown .the strap ofth watch shorter normal wen hook , exact last hole i end givingit littl sister .the qualiti low , strap easili torn textur rough itshurt wrist real bad .",Seller Issue,Seller Issue
" Received costume - WAY AFTER expected delivery date ( October 31 ) !Obviously , product NO USE due delayed delivery .",Product Issue,Product Issue
" complet wast money , charg much ship box crush bit 's deliveri driver fault .",Product Issue,Product Issue
 I purchased expedited shipping estimated delivery time stated day Halloween .It arrived day Halloween arrived smashed .Cheap Product .They need fill something hold shape .If order sit crush .,Product Issue,Product Issue
 I gave one star due delivery delay.I used quick delivery I order Amazon.I place Order Feb 2 receive Feb 14th.I would never place another ordered Schuhhaus Rempp.I would give sandal five star rating.I fallen arch .It give great support yet look feminine !,Product Issue,Product Issue
" On monday I ordered Quilt Lined Black Bib Overalls guaranteed Thursday delivery .Late Friday night package arrived .With great anticipation I carefully brought package rain , gathered sharpest key , opened box , immediately disappointed .`` It 's wrong color '' I thought , `` Well , 's end world , long fit '' .So I ripped open plastic , unfolded tan fabric .... disappointment .This n't going fit leg .It 's even overall .I got tan fleece lined jacket .Clever trick , Amazon .",Product Issue,Product Issue
" This product SUCKS !It pattern .SIZE deceiving .U b 300 lb wear outfit .Anyone size 18 5/5 , DO NOT PURCHASE .Also , iteam shipped 1 day arrive 4 day later .I charged next day delivery I still waiting refund 10 day .",Product Issue,Product Issue
" thi product suck !it pattern .size deceiv .u b 300 lb wear outfit .anyon size 18 5/5 , do not purchas .also , iteam ship 1 day arriv 4 day later .i charg next day deliveri i still wait refund 10 day .",Product Issue,Product Issue
" i purchas two half week ago along thing .thing arriv , yet n't even ship .estim deliveri two week , mean i wait month receiv ear time i final get .that bad servic .i write anoth review rate actual product i receiv .had i known would take long , i would paid went jewelri store street .",Product Issue,Product Issue
" I made purchase September 30 promised delivery date October 9 .It 's November 4 I yet receive item .I n't know I purchasing invisble watch item get single star .Heavens know I wish zero , since 's nothing review .Or maybe I cant see !!",Product Issue,Product Issue
" came day deliveri date .small enough fit 4 year old .eye glu , alreadi seen like 'll fall .tear drop shape eye .i 'm 15 , thought would cool .i 'm dissapoint .wast 15 dollar",Product Issue,Product Issue
" i understand review product howev , person experi want purchas receiv promis date .... do not purchas seller .thi intend christma gift , date order dec 12th , seller commit deliveri date ; deliveri estim : wednesday decemb 19 , 2012 - monday decemb 24 , 2012 8:00pm .i receiv today , decemb 26th , unfortun famili member item intend given , alreadi left return home .i purchas seller again.th vest nice would recommend puchas ( seller ) .",Product Issue,Product Issue
" the glove poor qualiti , even ( one hand finger signific shorter ) , tread stick everi finger ) .the pictur show nice , thick look pair , thin , 's joke.do buy privat island .they provid track number n't work , n't answer email phone , send item last day expect deliveri date .wast time , i could get honest seller .the worst experi amazon.com ever.upd : contact seller nov 9th ask remov neg feedback refund money ( $ 3.49 ) -unaccept , chanc ( buyer know seller like ) .plu i bought nice pair fingerless glove petsmart $ 1 !thicker good qualiti , someth i want first place .",Product Issue,Product Issue
" The shipping extreamly slow seeing showed ten day passed expected delivery date .The cup soze thing worked .Not worth price , would never suggest product !",Product Issue,Product Issue
" I needed kind heel peagent contest might best choice since front narrow despite small narrow foot .delivered close enought ok-normal delivery date ok delivery ... overall , uncomfortable due tight narrow front toe could barely breath .",Product Issue,Product Issue
 I first ordered boot week Christmas one avaliable .These suppose delivered 12/30 .I call check told new delivery date 1/2 .Long story shot ...I n't get til 1/6 .I got run around delivery .The boot poor material its-self .Do buy !!,Product Issue,Product Issue
" order place feb. 22 .still wait deliveri shoe parlor .no inform shipment provid today .'ll see .... updat .march 4 , `` in transit '' .the 'rang ' deliveri date feb 26 march 3 .did happen .merrel 's good product buy amazon long use shoe parlor .sinc i need today trip departur tomorrow i return ( ? )arriv .",Product Issue,Product Issue
" This bead inferior quality .Not brilliant silver displayed , pewter color .It look totally place next real Pandora beads.Also , Pugster WORST vendor I 've ever dealt Amazon .There multiple problem order .First , item shipped WELL estimated delivery date .Only I inquired order , shipped .On top , several day later I received email saying Pugster control shipping , I wait 10 day asking status .No apology delay ; attempt shift blame USPS .Very irritating I email proving waited 2 week ship order correspondence .Furthermore , problem n't even related shipping speed .Rather , problem Pugster DID N'T SHIP IT .Once shipped , USPS delivered quickly .To , show lack integrity company try shift blame someone else .I would okay delay , Pugster would honest.Further , package arrived , item missing .The invoice listed item , check mark next .There explaination missing , I could expect .I emailed 48 hour ago , still response .DO NOT business Pugster - deceptive vendor .",Product Issue,Product Issue
" thi bead inferior qualiti .not brilliant silver display , pewter color .it look total place next real pandora beads.also , pugster worst vendor i 've ever dealt amazon .there multipl problem order .first , item ship well estim deliveri date .onli i inquir order , ship .on top , sever day later i receiv email say pugster control ship , i wait 10 day ask statu .no apolog delay ; attempt shift blame usp .veri irrit i email prove wait 2 week ship order correspond .furthermor , problem n't even relat ship speed .rather , problem pugster did n't ship it .onc ship , usp deliv quickli .to , show lack integr compani tri shift blame someon els .i would okay delay , pugster would honest.furth , packag arriv , item miss .the invoic list item , check mark next .there explain miss , i could expect .i email 48 hour ago , still respons .do not busi pugster - decept vendor .",Product Issue,Product Issue
" This MIGHT great product ... It MIGHT exactly described .However , I would n't know I STILL n't received .Amazon notified problem submitting shipping info seller .So I followed original company gave bare minimum response say ... shipping address , item shipped ( gave original shipping date ) ... however could provide estimated delivery date .I ordering time sensitive occassion , point ruined .If live overseas , know maybe husband serving country mercy online ordering .. n't order place actually want get product paid ! ! ! ! ! ! ! ! ! ! ! ! ! !!",Product Issue,Product Issue
" i would rate higher shaper great comfort , terribl custom servic i receiv sinc order mine .i type custom complain return item unless absolut necessari , i return pure due mm 's custom servic instead buy anoth pair differ company.i order wednesday morn paid expedit 2-day ship ( $ 16 ship $ 17 item ) i need asap event follow sunday .i receiv email 2 day later friday let know ship previou day via usp estim deliveri date follow wednesday -- full week i place order paid 2-day ship .i wrote back mm let know unaccept i would return item upon arrival.mi respons mm gener respons begin `` dear custom '' name line .now , i 've work custom servic job 've pre-packag respons send custom , least decenc put name top line .but i digress .to sum respons , said ship 2 busi day item arriv monday , wednesday .funni , i go onto usp websit track said item , deliveri date still wednesday .furthermor , usp run saturday , item realist arriv saturday ordering.long stori short , last item i ever purchas motherhood matern , either anyon els .i spend day today everyth els i alreadi plan get done , somehow tri find replac i someth wear time tomorrow .i greatli disappoint mm , sad write first neg review .if help someon els think purchas mm , help improv mm 's custom servic ( like ) , i 'm happi written .",Product Issue,Product Issue
" not happi pant honest .the seam stretchi part came torn complet rip within week , side .not good qualiti opinion .also , ship aw , took good 3 week went past estim deliveri date .",Product Issue,Product Issue
" These pant run big , width height .After waiting long shipping period I disappointed return .I still waiting refund ..I unwillingly purchased next size past delivery date yet arrive .",Product Issue,Product Issue
" these pant run big , width height .after wait long ship period i disappoint return .i still wait refund ..i unwillingli purchas next size past deliveri date yet arriv .",Product Issue,Product Issue
" even though costum look decent front , larg zipper back cover entir length costum .need buddi , wife girlfriend zip ca n't length zipper.besid fact amazon chang origin deliveri date halloween ruin halloween plan i end stay home , zipper arriv defect pouch .how could brand near item arriv defect ? , that anoth stori .there mani flaw design make wonder design tri get back boss purpos put defect item.also n't broad shoulder super small waist , n't wast time money order this.a note design want modifi costume:1 ) make length longer least 3 inches2 ) get rid zipper men ( ... bob zip ? ? ?ridicul ! ! !) 3 ) make fit averag man , someon broad shoulder 6- pack stomach",Product Issue,Product Issue
" This item ordered least ten day Halloween , regular delivery .It Mario Brothers costume son intended wear .It came two day Halloween .Amizon delivery date inaccurate , If need certain date , n't use Amazon .",Product Issue,Product Issue
" hello , my experi follow seller : under momentsi receiv merchand lack onlin descript amazon , in short i receiv materi per ( eta deliveri date ) , receiv surpris discov product incorrectli size initi order .i later learn incorrect merchand request , exchang via seller .to wish busi seller , pleas awar futur incorrect shipment describ shop onlin .i consid illeg act follow seller taken task repair incorrect order.fyithank",Product Issue,Product Issue
" you get pay .arriv estim deliveri date .not thrill , sure , qualiti tutu .not mention color ( purpl ) way lighter pictur .veri light purpl .",Product Issue,Product Issue
" I 've fallen victim ancient oriental black sorcery !I ordered shirt month ago , expected delivery date month !",Product Issue,Product Issue
" ... noticed 2 month 2 day delivery date stuck '22 ' ... advance manually ( cycling hour hour , stem way ) via date function ( stem first stop ) ; ... watch worn every day ... watch dropped ... updated 20mar17 : unfortunately , return period expired , , according warranty , expected pay postage timex , would likely equal exceed 25 % paid item ... sure wish spend much excess original cost ...",Product Issue,Product Issue
 thi `` one-daydeliveri item '' took 4 days-plu late gift intend .,Product Issue,Product Issue
 I always ordered size 36 B Bras .Delivery Cost exorbitant .Can order Amazon .,Product Issue,Product Issue
" Delivery time delay , arrived two day earliest estimated delivery date : ( Very disappointed , guy .",Product Issue,Product Issue
" deliveri time delay , arriv two day earliest estim deliveri date : ( veri disappoint , guy .",Product Issue,Product Issue
 Delivery time frustrating .The product supposed come zombie mask siszed according rest outfit ( kid large ) .Experience waste time money,Product Issue,Product Issue
 The boot lot mark dust .It came late night .Delivery terrible .I returning item .,Product Issue,Product Issue
" TAlthough little unreasonable , perfectly entitled leave feedback fact , day late .That begs question , delay etc , longer handling time listing , order allow ?Quite frankly , customer right situation way , Amazon going relax rule , promised something ’ fulfil .Are risking customer benefit , ?You ’ go post office etc , feel taking unacceptable risk .Really go , I ’ sorry , wrong .",Product Issue,Product Issue
 i amend item handl time ten day,Product Issue,Product Issue
" I appreciate , surely delivery final destination small part overall journey I would expected delay elsewhere knock effect ?",Product Issue,Product Issue
" you still might chanc .wait track show deliv , open feedback remov request .becaus request remov befor track show delivered… might blown chanc .",Product Issue,Product Issue
" The amazon good app buy product on-line .I recently buy mobile charger ( oppo ) I got delivery 5 day .'s quite ok. And main surprise got Samsung charger .put replacement amazon taken two week change charger .main problem faced , many people facing different issue like wrong delivers , address , product etc .",Product Issue,Product Issue
 Amazon great getting I order fixing issue .What I problem I get email notifying delivery made I know .I package stolen door AFTER picture taken .What happened ringing doorbell knocking door ?I work home bit old-fashioned curtsey would great .FedEx .UPS .USPS .Why ca n't Amazon driver ?,Product Issue,Product Issue
 amazon great get i order fix issu .what i problem i get email notifi deliveri made i know .i packag stolen door after pictur taken .what happen ring doorbel knock door ?i work home bit old-fashion curtsey would great .fedex .up .usp .whi ca n't amazon driver ?,Product Issue,Product Issue
" ive order yesterday 23rd i need item wednesday sent email say item deliv i never ever got order yet i tri rang n't answer i tri use onlin chat , answer autom answer want .",Product Issue,Product Issue
" do use day deliveri .the courier ( amazon logist ) wo n't check address leav address .the custom servic ask you go around find .then , wait 2 day amazon anyth .so what 's the point of the same day deliveri ?",Product Issue,Product Issue
 deliveri 2 day late .they size last pair howev small .,Product Issue,Product Issue
" We recently assigned UPS Store , Wholefoods , Amazon Store several pay-to-return location return Amazon item .We live near location except UPS store congested area parking shirt business hour .We permitted return Kohl ’ s—super convenient I work area much easier access drive option .I requested twice Amazon permit return Kohl ’ previous year avail .I limited purchase Amazon ( especially clothing ) saving money time .Amazon failed good customer decision .",Product Issue,Product Issue
 Piece junk .Delivery also slow !,Product Issue,Product Issue
" piec junk .one tag arriv broken divid turn button fallen packag .thi product fragil , i 'm afraid use , i know first leg flight lost .and one tag i ca n't even use .also plastic strap good closur .it 's total wast time money .deliveri also slow !",Product Issue,Product Issue
" i gave product one star n't last day use job im fedex home deliveri driver could n't stand 22,000 step day i put i know that probabl extrem test item still disappoint money i wast i suppos i pay expens product .",Product Issue,Product Issue
" I bought Dec. 3 , Kindergarten Christmas gift exchange .At time purchase I informed `` Delivery Estimate : Friday December 7 , 2012 - Wednesday December 12 , 2012 8:00 pm '' Well Dec 12 check USPS tracking show mailed yesterday .The item due given teacher later tomorrow .I need look another gift .Do n't trust vendor .",Product Issue,Product Issue
" bought snow i 'm fedex deliveri driver .snow reach state time i tri boot keep feet warm i travel walk truck .overal boot lightweight warm , day went i notic left toe felt wet right .notic defect front seem water come 's 30 day 's sinc purchas i ca n't return boot i like .so i 'm give low rate due cost i paid figur i never would worri someth like ever happen expens purchas i bought walmart boot someth .",Product Issue,Product Issue
" These shoe inflexible sole , making difficult walk .I send back shipping cost high .Delivery difficult company delivers business hour -- I work -- I drive across town pick shoe .All , negative costly experience .",Product Issue,Product Issue
 do n't buy product .worst qualiti .deliveri n't time either .,Product Issue,Product Issue
" I chose boot I trying stay away boot feature character television show movie I thought cinch top help keep water son jump puddle .However , string adjust instead narrow elastic band wrapped grey waterproof fabric .It easy enough put son 's foot boot forget tucking pant hour tight elastic leg red mark took hour fade away .This useless pain causing elastic band took place bucket handle pretty handy .Returned refund.Delivery prompt refund process easy , hence 2 star .",Product Issue,Product Issue
" amerimark , compani behind beret , truth deliveri promis .i place order good month back yet arriv - despit 10 day wait time .despit call comment , custom servic n't help , email bounc back .not exactli great first start first purchas !",Product Issue,Product Issue
 the deliveri took long hat big .,Product Issue,Product Issue
 i wo n't buy anoth invicta product .sparkli junk .a tini quartz movement even tinier batteri .wa dead within three month deliveri .fool gold,Product Issue,Product Issue
" i bit disappoint deliveri state i would receiv oct 07 , 2014 .my son need oct 10th school protect , so now i receiv i find someth i guess .the 2 star given seller commun regard deliveri , shirt fabric seem ok .i expect shirt fit son bit larg side , 's want 's ok",Product Issue,Product Issue
