Text,Predicted,Target
" 2/3 present page , product descript said : descript : 9 x 6.6 x 2.3 , approx .size insert .one comment follow descript state use requir bra one cup larger .what i receiv measur approx .5 x 4 x 1 - what ripoff .the send compani offer refund suggest costlier substitut - i gave small bust friend .what i want describ , i order !",Product Description Issue,Product Description Issue
" i go order i happi van heusen past , howev i notic product descript clearli say 65 % cotton 35 % polyest .when zoom collar pictur say opposit 65 % polyest 35 % cotton .oddli enough , descript grey version shirt match collar say .i 'd rather deal return wrong materi .",Product Description Issue,Product Description Issue
" The material appears nice .It several inch long 5 ' 6 person .Most importantly , match product description .The description say `` metal fastening clasp . ''This true .It cheap velcro frog clasp come apart slightest movement .Because , I returning .",Product Description Issue,Product Description Issue
" I giving one star , product product page .I wearing Lee Regular Fit Straight Leg Jeans life .I ordered one pair pepper prewash color fine ( 100 % cotton ) .I made subsequent order color I received stretch fabric cotton spandex .No distinction made product description making product page misleading ordering frustrating .When ordering item idea material item made arrives door .",Product Description Issue,Product Description Issue
" i sent e-mail , told packag i receiv say sword pant .howev ad use sell costum amazon say get sword.they told could n't help sent return address label return i n't like .`` i receiv costum , howev i receiv fenc sword sheath like ad mention would includ .thi pricey costum receiv sword sheath.pleas send suitabl fenc sword sheath overnight deliveri soon possibl .i need costum parti 26th october.kind regard , '' on wednesday , octob 23 , 2013 5:50 pm , 7th avenu store - amazon marketplac < [ e-mail address remov ] > wrote : hello , the product descript stat : - thi zorro costum includ shirt , satin cape , stud belt , stud glove , hat mask .- zorro costum boot sword sold separ adult zorro halloween costum men.thank youon wed , oct 23 , 2013 7:49 pm , john harden - amazon marketplac < [ e-mail address remov ] > wrote : i apolog , pleas see ad - attach .thi ad sell product saysto right costum : * cape : 100 % polyest , shirt 100 % cotton machin wash * hat , mask fenc sword * pant included.mi costum bag pictur say sword pant includ , ad state fact.pleas send fenc sword , i purchas product ad state i go get fenc sword costume.thi would fals advertis .* * * spend money somewher els .their servic piec paper .bandito hat dr. seuss hat .deform packag .way expens get , n't get , say 'll get n't .they fals advertis .* * *",Product Description Issue,Product Description Issue
" i purchas work .i thought medium would fit read review said run small i order larg .great fabric stretch , good skin tight .not happi product descript i even order slightli larger base measur .",Product Description Issue,Product Description Issue
" Although product description lead believe slim sleek turned anything .Before I finished taking box I could tell I probably going return , putting briefly I .This like bulky Fossil watch square face .If looking something thin/slim wear dress shirt sleeve look elsewhere .",Product Description Issue,Product Description Issue
" although product descript lead believ slim sleek turn anyth .befor i finish take box i could tell i probabl go return , put briefli i .thi like bulki fossil watch squar face .if look someth thin/slim wear dress shirt sleev look elsewher .",Product Description Issue,Product Description Issue
" The boot comfortable .It feel like I 'm wearing slipper .The problem n't even begun experience really cold day I already tell boot warm enough full blown Colorado winter .It 28 degree snowy past day .My foot cold spite wearing new boot .Not sure I 'm going temp single digit .When I purchased , review said would great cold weather .I 'm really disappointed warm implied product description .They kind fun fashion sort way , I bought warmth .",Product Description Issue,Product Description Issue
" My two-star rating because:1 .The product state made leather .It .It feel look much NOT like leather.2 .The product description site state genuine shearling .I 'm afraid .Polyester , way.3 .The sizing ; boot narrow , yet pull heel loosely walking .( perhaps stretch , still waiting see ) If 're comfortable paying $ 130 cute , non-leather , non shearling boot- go ...But know 're selling NOT get.They 're cute warm , sure , least SAY 're selling Amazon ... come !",Product Description Issue,Product Description Issue
" The previous reviewer gave product 1 star right .This product plastic , bad family placed order March 2011 product description amazon clearly stated `` Made Metal .`` Since time company changed description take lying claim made metal .( Hey , 's easier keeping promise delivering product actually made metal , right ?) So , 's made plastic , duped , 's REALLY CHEAP plastic.The description product changed `` Made Lexan . ''What 's Lexan ?Plastic .Seems company bent making sure mislead people cheap plastic product .Do n't know .Some company inherently dishonest , I guess.This shoe sizer could n't possibly cost one two dollar make , $ 55 complete total rip-off .Of course know , tell lie made metal Lexan .They n't want admit 's made plastic purposely trying mislead consumers.Why two star ?It measure foot .That claim true .",Product Description Issue,Product Description Issue
" as aug 10th 2010 web site descript clearli state : veri solid , high-qual , durabl .made metal.not true .it made plastic worth $ 55 .the i would pay $ 15- $ 20 .at $ 55 i would expect metal strong.i return one i receiv today refund .more attent paid vendor 's product descript sure buyer n't notic error .",Product Description Issue,Product Description Issue
" These like Frankenstein boot .Stiff inflexible Velcro ca n't tightened stop slipping forward .I took name `` walking '' literally product description , misnomer .MAYBE walking parking lot car , fitness walking sure .AND vendor cost $ 13 return , shipped directly Prophet California , vendor apparently place order behalf .. disappointed .AD deceptive , closer scrutiny return attempt said `` size amazon prime eligible , '' I missed I ordered .Felt deliberately misleading .Complaints vendor still waiting response .",Product Description Issue,Product Description Issue
" the shirt i receiv ( color oxford gray ) 60 % cotton 40 % polyest , product descript say 100 % ringspun cotton .perhap recent issu , quick look review show other experienc problem .thi frustrat i search number differ t-shirt option look heavi weight 100 % cotton t-shirt .if , hand , n't care materi , seem like fine t-shirt .",Product Description Issue,Product Description Issue
" I bought product 511 's false advertising greatness concealed carry .First , even though Amazon ad say 's compatible `` back belt system '' , I discovered thing `` back belt system '' .And even though website claim compatibility `` TacTec System '' , 's thing integrated jacket , either .There NO accessory available attache installs jacket .And 's worse 511 KNOWS , known year.Then 's fact simply NOT parka .Parkas come least mid-thigh length , knee .This one , however , come belt front , butt rear .It 's rather unflattering viewed side , square cut bottom , like every parka market.Then 's hood , would really nice football helmet included jacket .As , though , one wear baseball cap cap 's visor keep much-oversized hood falling face.The outer pocket jacket mess .As another reviewer said , non-ergonomic .The `` zippered handwarmer pocket '' large , small , zippered opening top .The zipper small dainty -- -hardly heavy duty one would expect tactical gear .But , 're using pocket handwarmers , 'll enjoy zipper rubbing wrist .Further , 'll notice pocket cut slant like true handwarmer pocket ; pocket top parallel floor , hold arm awkwardly hand fit pocket .There 's room pocket thick winter glove , 'll trouble getting small pocket openings.Further , jacket sized little small.Also , extremely difficult zip way top .To , nicely-extended collar must scrunched like turtleneck , , zipped , 's like wearing whiplash collar.So n't look right , feel right , work right , 's advertised .But , I see seems well constructed -- -even poorly conceived.And let 's talk price .This jacket feature even remotely justify high price .I find comparable jacket retail store half price .And I .I 'm boxing thing send back refund.As bad ill-fitting jacket , though , worst part whole thing willfully misleading ad copy 511 Tactical .They know `` system '' fit integrates jacket , yet deliberately write ad suggest 're getting something really special .I searched website `` TacTec System '' , I found tactical chest rig breast plate load bearing .This jacket `` compatible '' way oversized sweatshirt `` compatible '' -- -- -that , simply put OVER chest rig .The way product description written ( Hidden document pocket chest offer ample covert storage along TacTec System compatibility allows customize accessory storage quickly easily .) , one get distinct idea jacket designed carry/store accessory .Where I come , called `` fraud misrepresentation '' .But 511 , 're awfully proud it.I wrote voice complains read , response : =====I sorry learn disappointed Aggressor Parka .This solid jacket 's rated 4 star Amazon.com well website .I understand Aggressor Parka everyone though truly unhappy I would recommend return back Amazon reason provided.We appreciate feedback direct designer future consideration.=====There nothing editing ad copy match reality jacket , apology false impression give .Nor acknowledgement really particular `` compatibility '' load-bearing systems.So I think I 'm done 511 Tactical .Fool , shame .Fool twice -- -well , wo n't another opportunity .",Product Description Issue,Product Description Issue
" The boot OK .The run little tight .I would recommend going half size , whole size , get wide size .The boot average comfort .The hidden side pocket useless .They warm boot .These boot definitely overpriced .I also n't appreciate outright fraud deception product description .It say U.S. 's origin , least review .I willing pay something made America .However , boot straight boat China .Shame Amazon allowing dishonesty .Never I buy anything 5.11 .",Product Description Issue,Product Description Issue
" mine arriv small hole , right packag , also tini snag .they terribl qualiti !when i tri return , amazon said item elig return , howev , i n't see fact list anywher product descript .do not buy ! ! ! !!",Product Description Issue,Product Description Issue
" The mouth section made horribly cheap silver piece glued poorly mask .Furthermore , n't match product description image box .",Product Description Issue,Product Description Issue
" the mouth section made horribl cheap silver piec glu poorli mask .furthermor , n't match product descript imag box .",Product Description Issue,Product Description Issue
 product n't good enough .product description misleading .The lining ear muff super thin wo n't good enough protecting ear warmest day winter .,Product Description Issue,Product Description Issue
 product n't good enough .product descript mislead .the line ear muff super thin wo n't good enough protect ear warmest day winter .,Product Description Issue,Product Description Issue
" Until Amazon start including country origin EVERY product website , I stop buying much I ordinarily site .I sick tired -- , INFURIATED -- buying pair water shoe DID NOT country origin listed product detail , opening package seeing blasted tag , `` Made China .`` Whatever material water shoe made , smell like motor oil ! ! !I HATE buying crap China ! ! !This wo n't happen .I wo n't add GNP Communist China unemployment rate USA still sky high thanks company import sleezey crap China ! From , I wo n't buy product Amazon unless country origin listed product description 's NOT China !Otherwise , I 'll use search engine find another vendor product made USA Canada .",Product Description Issue,Product Description Issue
" Unfortunately I order early , review .I checked size chart I ordered make sure would fit .Do use size chart ; shirt run really small .I saw review state `` junior '' size .If , product description changed 'Pepsi-Cola Junior 's 1970 Vintage T-Shirt ' !Needless say , I wasting point apparel sticking video size issue .",Product Description Issue,Product Description Issue
 the product descript say : 98 % cotton/2 % elastaneand wrong ! ! !it 100 % cotton i order ! ! !! ask amazon chang descript product peopl n't becom victim ( like ) fals market ; happen .i extrem disappoint purchas ! ! ! !!,Product Description Issue,Product Description Issue
 I paid full price I expected new pair shoe .Nowhere product description indicate I would purchasing disgusting used product .They dirty smelt bad worn !And even another person shipping information packing slip inside box .VERY upset disappointed .,Product Description Issue,Product Description Issue
 i paid full price i expect new pair shoe .nowher product descript indic i would purchas disgust use product .they dirti smelt bad worn !and even anoth person ship inform pack slip insid box .veri upset disappoint .,Product Description Issue,Product Description Issue
" the size larg color see product descript .given price rang , expect .",Product Description Issue,Product Description Issue
" The generic product description say 3 row hook .Once move 38DD size , 4 .I know extra row n't sound like lot , make huge difference regarding width backstrap .I went back 36 b/c I wanted three row hook .If stand 4 row , great bra woman smaller frame larger breast .I found good amount support still little movement .Most bra size granny-approved , nice lacy one look fresh .",Product Description Issue,Product Description Issue
" the gener product descript say 3 row hook .onc move 38dd size , 4 .i know extra row n't sound like lot , make huge differ regard width backstrap .i went back 36 b/c i want three row hook .if stand 4 row , great bra women smaller frame larger breast .i found good amount support still littl movement .most bra size granny-approv , nice laci one look fresh .",Product Description Issue,Product Description Issue
 I purchased thesw Warrior RB3342 Sunglasses .The product description indicated Polarized Color code 004/58 .The glass I received polarized ( polarized code etched lens ) color code 004/58 004 .I truly dissapointed .,Product Description Issue,Product Description Issue
" The jacket listed `` Marmot Minimalist Jacket '' & product description followed I clicked described also .It seemed amazing price fot coat ( 25 % regular price ) , I went .Not till I ordered , appear fact `` Marmot Precip Jacket '' .Now I write review , say I 'm reviewing `` Marmot Precip Jacket '' , I search `` Marmot Minimalist Jacket '' , exact jacket I ordered pop .It still good price coat , I keeping , & falsely advertised .",Product Description Issue,Product Description Issue
" the jacket list `` marmot minimalist jacket '' & product descript follow i click describ also .it seem amaz price fot coat ( 25 % regular price ) , i went .not till i order , appear fact `` marmot precip jacket '' .now i write review , say i 'm review `` marmot precip jacket '' , i search `` marmot minimalist jacket '' , exact jacket i order pop .it still good price coat , i keep , & fals advertis .",Product Description Issue,Product Description Issue
" bewar do n't buy a casio - if an alarm is a import featur ( `` alarm '' watch , particular casio men 's `` w201-1av alarm chronograph '' - exact name amazon 's site watch i purchas ) .note name `` alarm chronogragh '' : could specif design associ purpos function.whi : casio men 's w201-1av alarm chronograph 's alarm allegedli inaud due frequenc certain peopl accord casio .and expressli state alarm frequenc proprietarili 1- 6000 hertz .i 'm guess rang possibl human hear .whi would divulg specif frequenc mysteri - audiomet frequenc measur devic could detect frequenc `` trade secret '' type reason prevent disclosure.i initi thought i set alarm incorrectli - i may done wrong - ask neighbor watch collector set test alarm , alarm .hi sister - audibl alarm.i call casio well warranti expir ( i 'd worn watch less 24 hour total ) - casio rep phone alarm test set i held watch 1 '' receiv - heard sound i .when could hear author repair .at expens i sent watch `` time machin '' , casio 's author repair center .time machin sent watch back invoic faint reproduc state noth wrong alarm watch .be may , i sent watch casio 's repair servic `` time machin '' total four peopl could hear alarm prior send it.but time machin 's rep ( `` abel '' ) call send watch back left voic messag : `` certain peopl '' ca n't hear alarm frequenc .neither neighbor hear problem - none us wear hear aid.i call casio time machin complain situat ludicr .i told send watch back time machin would act liaison assist get replac .sent watch back dime again.i never problem alarm watch .i paid half valu postag .casio refus replac watch - casio knowingli sell `` alarm '' watch - advertis particular featur - peopl hear known hear problem `` proprietari '' un-disclos frequenc casio use alarm .sell peopl abl hear alarm warn disclaim associ advertising.a lot hassl $ 12 watch .and 're send back unit heard .a qualiti respons i thought qualiti company.what sham ! !shame casio .beware10.24.14 updat ( 10.20.14 review ) : time machin sent watch back `` signatur request '' - strang thing $ 12 watch tape state warn inspect content seal broken .that rare $ 12 watch .i happen former attorney got sanction alleg fbi agent .i live electron `` alic wonderland '' electron life ever sinc .i could regard whistl blower.not casio 's blurb product descript watch amazon : '' today , casio focus effort solar-pow radio-control watch : built-in solar batteri elimin nuisanc replac batteri , atom timekeep mean user never reset time .recent , casio launch seri bluetooth watch sync user cell phone automat updat time .casio alway move time forward .`` ask watch radio control alarm function ?and fbi / nsa monitor non internet connect stand alon on-lin comput remot via electromagnet radiat ( eg .radio wave ) `` watch '' alarm function .and microsoft googl major telecommun compani reluctantli delay basi admit bed intrus technolog fbi / nsa , casio either wittingli unwittinglyth real issu review `` certain peopl '' hear casio alarm specifi proprietari frequenc supposedli human hear frequenc rang casio refus disclos frequenc presum ( appar logic assumpt ) type trade secret proprietari basi .yet someth could easili precis detect fairli inexpens instrument .someth add .perhap 2 + 2 realli 5 ( referenc orwel 's `` 1984 '' ) thi comment appropri amazon review casio 's rep said `` other '' problem hear unidentifi watch alarm frequenc ( state , common , alarm watch ) - folk i cite directli involv appar known hear defects.what sham ! !shame casio .bewar",Product Description Issue,Product Description Issue
" the dress great costum , 's i got !no accessori , even rainbow belt .the product descript need match ship !",Product Description Issue,Product Description Issue
" While I consider quality excellent , thoughtfulness design good , I rank 3 star I 'd consider small-midsize purse , NOT day bag .It 's actually smaller purse woman carry everyday purse.I extensive reading travel guidebook genre , I 'm pretty confident expectation day bag consistent travel industry standard .To , daybag something leave hotel morning carry everything need full day sightseeing long day flying/traveling car/bus/train .A standard day-bag packing list includes small personal item usually packed purse ( phone , hand sanitizer , wallet , key , gum , personal item , etc ) well : light-weight sweater , water , snack/small lunch , itinerary , guidebook/map , camera , umbrella tiny packable rain jacket .My necessity also include novel I 'll flying/commuting journal .I always able easily carry ( ! ! )small backpack ( 10-15 liter ) , large `` hobo bag '' style purse , messenger bag , small tote bag , room spare case pick souvenir take hat something .That come mind I think day bag , expectation ( based name product picture displaying bag model ) Piazza Day Bag sort capacity .In regard , fall far short.To pleasant surprise , small item , including 16 oz travel mug umbrella fit- I doubtful upon first opening package .However , Although ample pocket , expand outwards , rather inwards , greatly decrease space main compartment .With difficulty , I could fit either journal , book tightly rolled/folded light sweater ( 3 even 2 item . )main compartment .They would n't fit outer pocket .If place larger item bag , became impossible reach interior pocket without pulling item purse , inconvenient , could unsafe , likely lose something also making target lurking pick pocket purse snatchers.I love 1 exterior pocket zip shut , open pocket front flap.The flannel lined sunglass pocket front great idea , however , purse packed sunglass pocket zipped shut , sunglass getting smushed .Likewise , 2 granola bar got broken smashed pocket I tried , rest content bag pushing .This true even I n't large item bag.I also love concept key fob , hated location .It located sunglass pouch front bag .I understand probably trying choose accessible location , problem 1 ) key scratch sunglass 2 ) among vulnerable place whole bag pick pocketers.A lot people complained water bottle pouch n't big enough .I able easily fit 16 oz insulatedContigo travel mug ( handle ) , however , unless bag packed full weight balanced , carrying bag would tip mug would fall .I 'm sure would problem `` disposable '' plastic water bottle .I able barely fit tiny umbrella side pouch .The umbrella tall zip poich shut completely , seemed pretty secure anyway.Another thing lot reviewer commented purse lightweight .While I agree much light weight say leather handbag , size I would actually consider mid weight .The purse hold structure pretty well- 's like lightweight canvas nylon bag smushed flat rolled suitcase backpack .If plan pack purse , allow much room bag dimension , even 's empty.As quality , seems well made .I got Slate grey color really like .It true picture Amazon .The fabric slight sheen .The bag seems stitched together well , I noticed flaw .The zipper seem durable unlikely catch .The fabric strap seem bit `` sporty , '' I would embarrassed carry bag anywhere casual clothes acceptable .I disagree reviewer say look `` cheep . ''I actually prefer travel bag look expensive- 's le tempting thief way.The thing questionable quality , opinion , bottom bag thin .It appears 2 layer nylon fabric .I held light hand behind could clearly see hand bottom purse .It seems stitched together well , nylon pretty tough , I could imagine bottom wearing time , also exceptionally vulnerable purse slashers.As comfort , n't used day , I ca n't good judge , experimentation around house , seemed fine .It 's small bag would hard pack enough make heavy .The strap adjusted nicely fit around body well cross body bag shoulder .The strap flat slick reminds seatbelt .I tried fleece jacket , t-shirt , suede winter coat .The strap slip bit 3 fabric worn shoulder , fine cross-body bag .I question edge strap would cause friction skin carried length time wearing tshirt tank top purse packed fairly heavily .But like I said , I n't used enough make judgement.I bought product spontaneously , based product description image , lightening deal time almost .I wish I 'd researched throughly .I take responsibility thorough enough purchasing , fair , image description led believe equivalent capacity daybags .If advertised purse I need casual purse , I 'd exceedingly happy product .However , fit need day bag , I returning it.In summary : 5 star small purse .1 star day bag.Photos : 1 ) day bag item .2 ) Those item packed Piazza Day Bag , fit .View inside purse fully packed .As see , interior pocket nearly impossible access .4 ) View inside purse guide book removed .Fully packed bag .As see , umbrella water bottle perfectly fit designated pouch .Water bottle fell I walking purse cross body bag .",Product Description Issue,Product Description Issue
 Much smaller 2 '' product description .,Product Description Issue,Product Description Issue
 the product descript say youth size ! !i got small waistband 6 .width ..... would cute 6 year old !,Product Description Issue,Product Description Issue
" I 've wearing super comfortable pant year , I reorder new wear .This new pair uncomfortable tight elastic waistband , n't product description .The old one never elastic drawstring .I 've returned .",Product Description Issue,Product Description Issue
" Revised review - I 'm dropping star .I ordered hoping get different assortment .I got exactly thing .If 're going ship three sage one blue shirt , say product description ?The content package n't even faintly resemble range color product photo.I like shirt , assortment consisted three sage colored shirt one light blue shirt .I hoping assortment maybe gray shirt black shirt .I would order , I 'm afraid I 'd get another pack color first one .",Product Description Issue,Product Description Issue
" I ordered Bearpaw boot great price .As see , title say , `` BEARPAW Women 's Eva 12 '' Shearling Boot , Sand . ''I figured sold cheap discontinued Bearpaw line .After I placed order , I noticed item description invoice `` Bearpaw Women 's T410-W Evan * * FAUX FUR * * 12 '' Boot . ''I decided continue order since good price actual product description said SHEARLING ; never mentioned anything FAUX FUR fake shearling fur .Unfortunately amazon invoice turned accurate .This boot IS made fake fur - real shearling - contrary amazon product title description .If 're looking genuine shearling boot , pair n't one .I tried boot arrived felt stiff uncomfortable walk .I ended purchasing pair genuine UGGs made GENUINE SHEARLING FUR dream walk .Buyer beware !",Product Description Issue,Product Description Issue
" i order bearpaw boot great price .as see , titl say , `` bearpaw women 's eva 12 '' shearl boot , sand . ''i figur sold cheap discontinu bearpaw line .after i place order , i notic item descript invoic `` bearpaw women 's t410-w evan * * faux fur * * 12 '' boot . ''i decid continu order sinc good price actual product descript said shearl ; never mention anyth faux fur fake shearl fur .unfortun amazon invoic turn accur .thi boot is made fake fur - real shearl - contrari amazon product titl descript .if 're look genuin shearl boot , pair n't one .i tri boot arriv felt stiff uncomfort walk .i end purchas pair genuin ugg made genuin shearl fur dream walk .buyer bewar !",Product Description Issue,Product Description Issue
" there toe bar shoe unwear uncomfort .as other mention , shoe also asymmetr left shoe right shoe .note : amazon product descript say rais toe bar mine n't .",Product Description Issue,Product Description Issue
" i bought shoe mom , i even n't show .bulki shoe n't option someon wear 10w shoes.i would n't give bad review i n't bad return experi vendor , aetrex .they n't send return shipment label .you need pay return shipment higher amazon return shipment charge.i paid $ 9.50 4 pound ( 2 pound mention product descript ) return packag .they email go deduct $ 10.25 paid amount ship .i file claim amazon i receiv email hour refund $ 10.25 also.if need shoe box , better buy one form store !my shoe box damag put bag without extra box support shoe box .",Product Description Issue,Product Description Issue
" HUGE DISAPPOINTMENT ! ! !This BS concealment , know ... BE AWARE ! ! !NOT good , concealment , military , deliberately misleading , false product descriptionfirstly : NOT NIR Compliant , time army world using NIR technology - matter life death , `` '' SEEING ! NIR - Near Infrared definition : Near Infrared ( NIR ) Signature Management Technology used U.S. Department Defense prevent detection NIR Image Converters.These photocathode device detect temperature , rather infrared radiation variance .NIR-compliant uniform , gear equipment use special fabric allows soldier , marine airman appear radiation level surrounding terrain , thus making difficult detectsecondly : 65 % Polyester / 35 % Cotton blend ... uniform , firefly - night-vision device , UV device POLYESTER WHITE ! ! !HIGHLY VISIBLE ! !! Polyester IR dyed like 100 % cotton 50/50 % Nylon/Cotton canI highly believe army , tactical us uniform ... would tantamount subversion treason , army , also American civiliansone thing ... uniform UNSAFE VERY DANGEROUS exposed extreme heat flame , melt fuse skin ! ! !`` When exposed extreme heat flame , clothing containing synthetic material like polyester melt fuse skin .This essentially creates second skin lead horrific , disfiguring burn , said Navy Capt .Lynn E. Welling , 1st Marine Logistics Group head surgeon .`` Ignorance survival factor ! BE AWARE !! return , rob ...I paid $ 16.99 , refund received $ 14.44",Product Description Issue,Product Description Issue
" these short-wrist glove , full gauntlet pictur .captain america wear gauntlet extend mid-forearm pictur product descript : [ ... ] return asap .",Product Description Issue,Product Description Issue
" The glove came mail today .Although product description say one place 9.5 inch long another place 12 inch long , 's actually le 7 inch long measuring tip middle finger edge , barely cover wrist .The glove I got nothing like picture advertised , I agree reviewer rated low .They came clear plastic bag , could suit boy girl purpose .Hey , Disguise people , n't advertise `` multi-purpose child glove '' ?way , company wo n't exchange item , I return refund .Is n't telling moral ?So disappointed !",Product Description Issue,Product Description Issue
 These suspender designed used belt information clearly listed product description .,Product Description Issue,Product Description Issue
" bewar fals advertis .doe not work for motorcycl gear .if 're like spend $ 1000+ qualiti motorcycl gear , probabl want take care .so imagin excit i found product .no would i wear sweati , wet , cold gear track day .turn case .even though product descript state work motorcycl gear , none attach fit gear .even wors helmet long dryer .funni put motorcycl box ... even go far sell `` special powersport '' model .do n't wast time money .thi product clearli design bulki i 'll fit winter close .not perform motorcycl gear",Product Description Issue,Product Description Issue
" How many time I say `` crappy '' becomes redundant ?The edging horrible , polyester light discoloration spot edge , barely tacked crocheting look like could unravel second .Part displeasure fault paying attention review called material `` fine thin black silk '' rather product description `` sheer polyester . ''Some polyester complete crap described silky .Not stuff .It worth initial shipping fee , plus 15 % restocking fee , plus ship back fee return scarf I keep .That reason .Do n't buy scarf .There cheaper scarf amazon probably craptacular .",Product Description Issue,Product Description Issue
" these present advertis `` button fli '' .what i receiv tradit zipper fli .the product fit fine , genuin levi jean , ( sole reason i gave anyth 1 star ) .just n't expect button fli even though clearli say product descript .",Product Description Issue,Product Description Issue
" I ordered several pair Levi 's 512 boot cut jean last year .The fit nothing like previous 512 's .At least two size smaller !The leg waaaay short .Normally I would hem ( I 'm 5 ' 4 '' ) wear pretty high heel .For pair , I take hem completely lengthen could n't gain much 1/2 inch still short sneaker .Besides fit nowhere near 'real ' 512 's , odd thing made wonder knock offs product description state 98 % Cotton/ 2 % Elastane , old one actual tag jean say 84 % cotton / 14 % polyester / 2 % Elastane .Because great fitting one I past , I might try one pair check carefully soon arrive !",Product Description Issue,Product Description Issue
" i order sever pair levi 's 512 boot cut jean last year .the fit noth like previou 512 's .at least two size smaller !the leg waaaay short .normal i would hem ( i 'm 5 ' 4 '' ) wear pretti high heel .for pair , i take hem complet lengthen could n't gain much 1/2 inch still short sneaker .besid fit nowher near 'real ' 512 's , odd thing made wonder knock off product descript state 98 % cotton/ 2 % elastan , old one actual tag jean say 84 % cotton / 14 % polyest / 2 % elastan .becaus great fit one i past , i might tri one pair check care soon arriv !",Product Description Issue,Product Description Issue
" I paid attention product description .These pant cotton jean - made Lycra .They 're really stretchy uncomfortable always falling .If I known , I could ordered size smaller , probably would fit much better .",Product Description Issue,Product Description Issue
" As review item , I found hard way ... The photo shown Amazon far cry actual product sent consumer !The mask decent quality Halloween mask , nowhere near 's shown photo ! First , skin shown gray .( As well product description purchased ! )What get green .The hair photo clearly painstakingly hand-painted great precision .The hair mask spray painted someone clearly went work drunk day.The item shown may original , know , continually make copy copy , end poor impression original , best ! Amazon need least , change photo product honest accurate representation advertising ! I 'm going call `` shenanigan '' one ! !!",Product Description Issue,Product Description Issue
" I read review robe thought I getting robe fleece lining .However , upon receiving item , seeing fleece lining , I rechecked description robe .It robe made cheap material used Halloween costume last one Halloween .The `` clasp '' mechanism attach side robe easily rip material .This warm robe wear chilly Halloween night .That said , 8 year old son thrilled emblem hood .It probably worth money I spent .Be careful read review match actual product description !",Product Description Issue,Product Description Issue
" i read review robe thought i get robe fleec line .howev , upon receiv item , see fleec line , i recheck descript robe .it robe made cheap materi use halloween costum last one halloween .the `` clasp '' mechan attach side robe easili rip materi .thi warm robe wear chilli halloween night .that said , 8 year old son thrill emblem hood .it probabl worth money i spent .be care read review match actual product descript !",Product Description Issue,Product Description Issue
" look item product descript , i thought greast bargain i order it.th hat arriv 2 day say i , still dissappoint would massiv understatement.it look like trucker hat , white stitch , velcro cheapli appli 3 point , front , top , rear hat .as color camo , think cheapli made 1980 's oliv brown camo.such wast money , i kick @ $ $ .the onli thing worth crap hate flag patch subdu oliv came velcro front , rest i 've said look like assembl 1984 soviet sweat shop.~tacticalmarin",Product Description Issue,Product Description Issue
" The product description reviewer said scrub run large , actually run HUGE .I bought size smaller I normally wear , still unwearable .I need least 2 size smaller .The fabric stiff feel kind plastic-y , I know experience scrub material soften washing wearing .These great scrub able figure proper sizing .",Product Description Issue,Product Description Issue
" one star advertis attribut match product description.i , fianc bough amazon .the first ring arriv scratch .in opinion , scratch acquir manufactur .no big deal , return re-ord new ring.th new ring arriv fine .i 'm happi keep i like 's futur wife .i would give item 5 star measur 6mm 12 gram .the descript incorrect , potenti buyer awar .mani would n't even think i : i put ring digit scale ( high accuraci properli calibr ) weight 11.63 gram .would ring weight less 12 gram ? , well , next measur digit calip , , high accuraci , calibr etc .. etc ..the width not 6mm advertis rather come 5.71mm .i took 4 read ( 12 , 3 , 6 , 9 o'clock posit ) , : 5.72 , 5.72 , 5.71 5.68mm .prior use calip , i casual put ring high qualiti metric ruler clear n't quit 6mm .calip measur confirm this.thes small , deviat advertis number explain price much lower maker attribut ( weight width ) .in honesti , price ring fantast compar ring full 6mm width weigh proper amount .the measur differ tini , explain reason excel price/value.i 'm opinion , ring pass intern qualiti benchmark ( maker ) .benchmark make high qualiti product see store .i believ specif product ring simpli would sold store with lifetim warranti .they hold high qualiti standard benchmark sell store lifetim warranty.hav said , i understand thing reason ring 's price .i 'm total fine valu ring .i understand exactli i .perhap would feel get realli want .so , make decis , take measurements.btw , i complet agre anoth comment benchmark vs. tiffani ...",Product Description Issue,Product Description Issue
 product description complete two black polish ?container difficult open .liquid polish impossible squeeze .,Product Description Issue,Product Description Issue
" i look neon sunglass purchas prom event teen .i specif want `` neon sunglass '' orient trade seem low qualiti cheap look onlin .when i found amazon , specif `` dark lens '' afford price , i order .i got i paid -- i expect i buy 4 pair sunglass $ 6 .howev , disappoint sunglass came plastic bag orient trade sticker .had i known orient trade sunglass , i would purchas .i think note product descript somewher sell orient trade sunglass .also , product say `` dark lens '' -- still them.i guess i n't expect get i 'm pay essenti $ 1.50 pair sunglass .it 's still disappoint .",Product Description Issue,Product Description Issue
" Like another reviewer , I could give zero star , I would .It terrible - awesome Halloween kind terrible .The material thin , 's almost `` cheesecloth '' ( white sweat must worn underneath ) .The front three 1 '' size square velcro fastener , stay closed .Unlike product description , arm NOT free move ... tie end sleeve ( back , behind back ) , 're stuck way someone unties .And piece ripped first hour wear - pant crotch & sleeve armpit .Please n't waste money !You 'd better buying pair long-sleeve white nurse scrub .",Product Description Issue,Product Description Issue
 terribl .bad product descript .it 's tie .it 's skinni rope .return today .,Product Description Issue,Product Description Issue
" The product description said adjustable waistband .They DO N'T .I 'm sending back .Also , horribly rough material .",Product Description Issue,Product Description Issue
