Text,Predicted,Target
Worse watch by a Casio. Definitely makes you feel you bought a 'fake' Casio if there is such a thing. Looks stainless steel but body and wrist mount are all soft plastic which broke easily. see picture. In a few months the backlight stopped working. The clock also crashes in the middle of the day rendering it useless and it won't sync with the atomic stuff until late night. I would not buy another 'CASIO' brand of anything anymore.,Product Authenticity Issue,Product Authenticity Issue
"Its pretty disgusting that they Should advertise these as a CHILD's toy. Maybe for high school PLAYS, but there should be no reason why it should be in a 6 year old's mouth! Even if it is pretend and fake. I am very unhappy to see this here. THIS should not be a TOY for children!",Product Authenticity Issue,Product Authenticity Issue
"The Gerinimo boots I receieved are:Not smooth leather as pictured.Don't have the Dr Martens stamp on the heel.The soles are completely different to the soles pictured.The insides are black, not yellow as pictured.I seriously believe these are fake.Ordering these instead. Maybe I'll have better luck.",Product Authenticity Issue,Product Authenticity Issue
The set arrives without helmet.,Delivery and Return Issue,Delivery and Return Issue
"First I have a pair of these boots and they are great. The issue is with the provider. The leather was damaged. I was very disappointed that someone didn't check the boots more closely before shipping, especially since it was so close to Christmas and more than likely they knew it was a Christmas gift. It tied up a $114 of my money and I had to find another gift and wait on my money from the boots. I understand that things can be damaged, but especially during Christmas, shippers should check things before shipping.",Product Authenticity Issue,Delivery and Return Issue
I had the same problem with this company as I did the ones I bought the shoes from.  I was wanting this for my grand daughters halloween costume it did not get to the correct address and was returned.  I told the company that if they sent the product UPS they would have to tell them to deliver it because they don't deliver mail to my son's address.  And if they sent it FED EX they would need the address of my son because where he lives you have to have a PO BOX because the PO doesn't deliver mail.  I was disappointed this was returned.  Not once did they try and make it right and nor did the company try to reimburse me for it being returned.  Only for the item,Delivery and Return Issue,Delivery and Return Issue
I never got my bag for over a month now.,Delivery and Return Issue,Delivery and Return Issue
Mostly happy with the product.  However it was delivered by being thrown into the snowbank in front of my house.,Delivery and Return Issue,Delivery and Return Issue
"Purchased this pair of shoe, when received it was used! Dirty, and sole of shoe had worn a bit. The good thing is that Amazon refunded my money, but I lost the freight, duty and taxes that it cost me to ship to Trinidad & Tobago.",Delivery and Return Issue,Delivery and Return Issue
"These are not real Converse! I ordered these for my husband and two days after he started wearing them, they started turning white! The converse logo is on the inside of the shoes and not the outside. FAKE!",Product Authenticity Issue,Product Authenticity Issue
"They are absolutely counterfeit. They didn't come in a box, only a plastic bag, which is a dead giveaway. I compared them to a pair of  real  ones that I purchased from Nordstroms, and the inside seal is missing, and the outside seal is different . They fit ok and I like the color. Its too much trouble to send them back so Ill be keeping them , but wouldnt buy again . Beware !",Product Authenticity Issue,Delivery and Return Issue
I ordered the metallic gold high tops. Right out of the box they are scuffed in multiple places on both shoes. From afar they still look decent. But I didn't expect to get a product from Converse that looks like it had already been worn.,Delivery and Return Issue,Delivery and Return Issue
"I bought these from the store Whats Hot and they were shipping by amazon. They are absolutely not authentic. Several flaws in the boots. Biggest being the inside. Tags inside aren't stitched as it should be. Shoe tag is so thin is practically see through and its on a flimsy plastic chain. And No Timberlands are made in Vietnam. Anyone who has owned a pair can tell the difference immediately. I will go down to the store and spend the extra $10 to get an authentic pair. The pictures of the black boot are the same size and style from a authorized Timberland dealer. While they are decent looking fakes, there are several flaws in the way they were made. Not nearly as quality as a real pair of timberlands feel. Whatever material this is made with wouldnt last a day. And my timbs last me years. And the puffy tree on the outside should be flush with the boot.",Product Authenticity Issue,Product Authenticity Issue
"These are knock offs, not real timberlands",Product Authenticity Issue,Product Authenticity Issue
"The boots I received were not authentic timberlands. They had horizontal stitching across the middle of the tongue which is not found on authentic timberlands. The logos on the boots were too light in comparison to authentic timberlands. The stitching was poor quality throughout. The boots are not real suede leather. There were visible glue stains on the boots. There weren't the proper tags sewn on the inside that signify authenticity. The insoles didn't have the timberland logo printed on them like authentic ones do. Shipping took longer than expected as well. I therefore, unfortunately, had to return the boots I received for a refund.",Product Authenticity Issue,Product Authenticity Issue
"Warning! This are fake timberlands! I can't return them because I don't live in the US, I bought them for my daughter and I won't be in the US until a few months. I'm very disappointed.",Product Authenticity Issue,Product Authenticity Issue
The shoes came in such a bad quality.,Product Authenticity Issue,Delivery and Return Issue
The shoes came in such a bad quality and it's fake ,Product Authenticity Issue,Product Authenticity Issue
These shoes were clearly not new when I received this item. They were worn looking and scuffed up.,Delivery and Return Issue,Delivery and Return Issue
"I assumed that I was purchasing official, brand new Tims straight out of the box - since I actually paid a few dollars MORE than actual retail price. However, I received the Tims in a big cardboard box. They were not properly wrapped up. There were two scuff marks, and the glue around the sole was visible. I considered keeping the boots because I wanted to avoid the return process. Then, I remembered that the boots were expensive and look like fake. I returned the boots and ordered directly from Timberland - which was what I should have done all along.",Product Authenticity Issue,Product Authenticity Issue
"These are fake Converse shoes, very well made fakes, but fakes none the less.",Product Authenticity Issue,Product Authenticity Issue
"I did not receive the boots in the original Timberlands box but a plain brown box! It is likely that it is a counterfeit pair. My friend who has an original pair examined my pair and she believes it is counterfeit. Firstly, because the Timberland logo is not equally spaced compared my friend's pair. Secondly, the tips of the laces are meant to be burnt, not plastic. Thirdly, the most obvious is that it should be in the original Timberlands box. WHY WOULD YOU SEND BOOTS IN DIFFERENT BOX?! THERE IS NO LOGICAL REASON EXCEPT THAT THEY ARE COUNTERFEITS.For sizing reference, I am a size 8 in women's Converse. A size 6 M fit me nice and snug with a bit of room to move my toes.",Product Authenticity Issue,Product Authenticity Issue
The boots is missing and not included in the package as stated.  The material is not of good quality compare to the price of the outfit. I was forced to buy this outfit as my 4 year old son is really into it.  He's kind of excited for awhile and lost interest later.,Delivery and Return Issue,Delivery and Return Issue
They are not original converse,Product Authenticity Issue,Product Authenticity Issue
Horrible! I didn't even get the right shoe. It was Velcro strips instead!,Delivery and Return Issue,Delivery and Return Issue
"Sole became unglued first day.  Didn't have another option at the time, so reglued it at home.  Upon closer inspection the other shoe was doing the same.  Makes me wonder if these are authentic.",Product Authenticity Issue,Product Authenticity Issue
"These are fake!!! Don't buy, returned them.",Product Authenticity Issue,Product Authenticity Issue
There fake converse!,Product Authenticity Issue,Product Authenticity Issue
"I don't see a way to contact Amazon about this order.  Probably missing something and will look again.  The watch frequently stopped working.  So I decided to buy a new battery for it (less than 2 months old) and I am still having the same issue.  Unfortunately, I threw all the packing, etc., away. Trying to find out if I can get some monetary consideration on another one.  I had purchased this same watch previously and loved it, perfect fit for my slim wrists.",Delivery and Return Issue,Delivery and Return Issue
These shorts weren't even close to their labelled size.,Delivery and Return Issue,Delivery and Return Issue
Came ripped and dirty. Don't buy these they had holes and dirt on them. It was gross.,Delivery and Return Issue,Delivery and Return Issue
"The 'barely there' shade gave my legs a color that reminded me uncomfortably of a certain orange politician, in a be fake tan sort of way. I wore them once for a half day at the office and by 3:00 they had two holes and the beginning of several runs. I will not be purchasing this brand again if I can help it.",Product Authenticity Issue,Product Authenticity Issue
Arrived with little snags and ripped after two hours of wear. Disappointed.,Delivery and Return Issue,Delivery and Return Issue
"After trying them on straight out of the package, I realized there was a huge gaping hole near my thigh. This is unacceptable, and I will not be buy these ever again.",Product Authenticity Issue,Delivery and Return Issue
"Although the description said ""queen"" there was no fit guide on webpage. Normally, no fit guide, these were way to short so had to pay to return.",Delivery and Return Issue,Delivery and Return Issue
I didn't even receive the right color I am more then dissatisfied,Delivery and Return Issue,Delivery and Return Issue
"I got barely there expecting it to look like its titled... but it made me look like i got a fake spray tan insteadIm hispanic but with light skin, a little tan but these tights made my legs look unnaturally tan while the rest of my body was still as it was!Just to give everyone an idea i put the pantyhose on my arm, the darkest part of my body which is maybe 2 shades darker than my legs. as you can see it is not barely there .Im returning this pronto!",Product Authenticity Issue,Product Authenticity Issue
Need replacement sent to correct address.,Delivery and Return Issue,Delivery and Return Issue
"Good tights, but they already had several small holes in them from their first wear. I don't think I will be buying these again, but will look for a longer lasting pair next time.",Delivery and Return Issue,Delivery and Return Issue
These nylons were not only overpriced but they broke before I even put them on. I was so frustrated...it was not worth it.  You are better off getting nylons at walgreens or rite aide.,Product Authenticity Issue,Product Authenticity Issue
"I order this Idem: Toddler/Little Kid/Big Kid Timberland) on November 17, 2012.By December 12, 2012 the Boot  had broken in the inner Side of the boot.I Don't recommend this Product to anyone else.",Delivery and Return Issue,Delivery and Return Issue
Put hole in them before I got them on.  Go too the local store and just buy the cheap ones.  Disappointed :(,Delivery and Return Issue,Delivery and Return Issue
Pulled them on and it already had a hole in it. Good color and size but pointless if you can't wear them.,Delivery and Return Issue,Delivery and Return Issue
"I love this bra it works very well and is supportive and long lasting. Ive ordered it many times. However, when I re ordered I was mailed an empty box and Im now stuck with the cost of 2 bras I never received. So be weary.....",Delivery and Return Issue,Delivery and Return Issue
"The costume did not arrive, and when I checked online I was told there was nothing I could do to get it here faster. A phonecall was made and it was then I was made aware on Thursday the 25th my costume was sitting in a warehouse in Texas, a long ways from Missouri, not even shipped out of the warehouse yet. Therefore, the costume (shipping out of Target stores) arrived on Tuesday after Halloween which was on the Sunday before. Yet, I had my accessories to make me feel worse about the situation. I was told I could not sign for the package but it was left in the mailbox and would cost me more than I had spent to go about getting my money refunded!",Delivery and Return Issue,Delivery and Return Issue
"it came with flowers on the chain, so it isn't even what I ordered.",Delivery and Return Issue,Delivery and Return Issue
"I thought this product was a ""bubble"" of plastic, only to find out there is no back to it.  My 4 year old really wanted the heart for his Tin Man costume, so he may get one wear out of it before he breaks it.  It is super flimsy.  NOT WORTH $6 PLUS shipping!!!  The picture is VERY deceiving.  I should have read the reviews first. :(",Product Authenticity Issue,Delivery and Return Issue
"I have not yet received this product, the estimated date of arrival was on the 14th of this Month. And when I attempt to track I get no where, no one is available to answer my concerns..... so right now I don't know how I feel about this product! Would be nice if someone could give me a call so I could get an idea when to expect my merchandise I have already paid for.",Delivery and Return Issue,Delivery and Return Issue
"These are FAKE converse. I've been wearing converse for the past decade and I could tell they were fake immediately. First of all the don't have the ""chuck Taylor"" patch on the inner side of the shoe. Second the top white toe part of the shoe is way bulkier. Third the bothom of souls don't have any safe material on it and all Original converse are suppose to have some soft material.They are a very good knock off. But  I'm sure anyone who's had real ones can immediately spot that THEY ARE FAKE",Product Authenticity Issue,Product Authenticity Issue
The extra laces did not come  with  the shoes,Delivery and Return Issue,Delivery and Return Issue
"I bought these for my 17 year old for her birthday. Every kid needs a pair of Chuck Taylor's. However, a month after buying them, the sole has started to separate from the shoe and there is no remedy. The seller would only take them back if they weren't worn. We were told to glue them back together ourselves. Great shoe, but got a defective pair and with no warranty, it's hard to want to buy any more.",Product Authenticity Issue,Delivery and Return Issue
"it came with flowers on the chain, so it isn't even what I ordered.",Delivery and Return Issue,Delivery and Return Issue
"I thought this product was a ""bubble"" of plastic, only to find out there is no back to it.  My 4 year old really wanted the heart for his Tin Man costume, so he may get one wear out of it before he breaks it.  It is super flimsy.  NOT WORTH $6 PLUS shipping!!!  The picture is VERY deceiving.  I should have read the reviews first. :(",Product Authenticity Issue,Delivery and Return Issue
"I couldn't believe what a flimsy ""costume"" it was when I opened the package and took it out. The costume and that hat probably cost the distributor [...] cents to make in China, and they sell it for close to $[...] retail. This is just capitalism at its worst, even after taking the necessity of licensing into account. I'm taking it back to the local store.",Product Authenticity Issue,Product Authenticity Issue
"Because of the packing the ""collar"" was folded in two spots, and it wouldn't hold a proper shape and would droop automatically. The fabric was okay, but still not very impressed.",Delivery and Return Issue,Delivery and Return Issue
My costume was missing pieces to it.  Looks like it was used before.,Delivery and Return Issue,Delivery and Return Issue
Horrible product and the seller will not do returns. Product will not attach to Suunto core watch as advertised.,Delivery and Return Issue,Delivery and Return Issue
junk...doesn't come with all the pieces you need to mount your watch.,Delivery and Return Issue,Delivery and Return Issue
"it is not what I expected from a Skagen.  The casing is very thick and looks like a cheap imitation. Not to mention the watch arrived with a broken stem so I can't set the time.  It was a real disappointment.The reason I wanted to purchase another Skagen watch when my band broke on my other watch, is that I liked the look. Unfortunately, I was told by several jewelers whom I asked about fixing the watch that it would cost me about the price of a new one to fix the old b/c Skagen sold the company and the new owners have TERRIBLE customer service.In short, this watch is not what I had hoped for.  There is nothing unique or interesting about it.  The key feature, for me, that commends the Skagen brand is its thin, sleek casing.  Clearly that is no longer the case, at least not with this particular model.  Not sure if they no longer manufacture that line anymore.  But absent the sleek look, I will select another brand and one that I know I can service without hassle.  I was willing to take the risk with Skagen, but now after seeing the watch I don't want to go this route and will select another brand that appeals to me, and one whose manufacturer stands 100% behind their brand and their product.  Very disappointed",Delivery and Return Issue,Delivery and Return Issue
"No item has been received and Amazon are still strying to track the order. When and If i receive it id be happy to provide a review, but to date I give the service 0 stars.",Delivery and Return Issue,Delivery and Return Issue
"Had to give to a friend, but she looked great in it.  Thought this was the Maleficent costume but realized it was the Snow White Evil queen costume.",Delivery and Return Issue,Delivery and Return Issue
"It didn't look as advertised, flimsier, and the head piece was missing anyway. Sent it back, what there was of it, and ordered something else.",Delivery and Return Issue,Delivery and Return Issue
They run big so i had to exchange them. No biggie. But i ordered the all black. Twice. I got the wrong color,Delivery and Return Issue,Delivery and Return Issue
I actually ordered these shoes but received the low tops. Not pleased.,Delivery and Return Issue,Delivery and Return Issue
"These are not true Converse shoes.  I ordered them in the size all of my other Converse (12 pair) are in, a size 8.  It was too tight and the sole is thicker than the ones I own.  I sent them back and found the color I needed at a Journeys Store and tried on the same size I ordered on this site and they fit perfectly like all my others.  While these are a very nice looking Converse, I don't believe these are the real deal.  Nice try though....",Product Authenticity Issue,Product Authenticity Issue
Not sure if these are genuine converse. Shoes came mangled with dirty shoelaces as if they were already worn by a 7 year old on a play date. Came back to this package after a month of touring. Wish I could return this garbage.,Product Authenticity Issue,Delivery and Return Issue
"Too expensive!These shoes used to cost $35-40...they used to be the most economical shoe you could even buy! As I write this today, in 2017, they want $56!I have bought at least one pair of Chucks Taylors every year since 1994, because they only last one season before the canvas starts to wear out, or they start coming un-glued, and just look dirty, but at these prices, I might change my purchasing habit.Can anybody recommend some cheap canvas & rubber shoes, that cost less?",Product Authenticity Issue,Product Authenticity Issue
runs huge and looks fake,Product Authenticity Issue,Product Authenticity Issue
"Nice but me thinks it's a bogus chuck taylor.  Did not come in an official box.  And holy cow, these shoes are bright.",Product Authenticity Issue,Delivery and Return Issue
"The case arrived with the front clasp missing so I returned it.  I probably would have returned it without the defect, as it is much smaller than it appears online.",Delivery and Return Issue,Delivery and Return Issue
"While thing wings are cute and nicely compliment th Buzz Lightyear costume, the wings do not stay inflated for longer than 5 minutes and the seller does not do returns. I have contacted Amazon customer service as well.",Product Authenticity Issue,Delivery and Return Issue
"What a cute costume!  My granddaughter LOVES Jessie and was so excited to receive the costume for her (4th) birthday!  Unfortunately it did NOT come with the hat (as ordered) AND the both the fabric (sleazy) and the workmanship were poor!  It's a good thing I can sew becaue I had to reconstruct (yes, ""reconstruct"" - not simply mend!) the entire costume!  The seam of one sleeve was frayed open from underarm to cuff; the other from midsleeve up and then down the side to the waist.  One cuff was open by about an inch; the other attached only by about half an inch!  It was most disappointing!  We would have been willing to pay a little more for something that was actually well-made and could be enjoyed!  Even with mending, the fabric is of such poor quality I doubtthat the costume will stand up to much kid-play!",Delivery and Return Issue,Delivery and Return Issue
"One thing is you can not return halloween costumes to this company (7th avenue costumes). The ""one size fits all"" must be for men and or women who are 5 foot. I will check next time on return policy before i buy again. Not a happy camper",Delivery and Return Issue,Delivery and Return Issue
"Only got the suit but there was no chest plate, shoe covers, or face mask! Huge waste of money",Delivery and Return Issue,Delivery and Return Issue
"It says that it comes with the suit, mask, booties, and chest muscle. I only got the suit. Nothing else.",Delivery and Return Issue,Delivery and Return Issue
"I Purchased is this a special surprise for my three-year-old son. When it came in the mail it was missing the boots for the costume, the mask, and the chest plate. Basically we received 1/5 of the expected costume. You can imagine his disappointment!!! How can a costume miss so many parts?! Extremely unhappy and frustrated.",Delivery and Return Issue,Delivery and Return Issue
"While they did get back to me quick about a return, I'd have to mail it back on MY dime! ",Delivery and Return Issue,Delivery and Return Issue
"There was no ""body"" in the broom.",Delivery and Return Issue,Delivery and Return Issue
items missing !,Delivery and Return Issue,Delivery and Return Issue
 sorri mistak i get packag,Delivery and Return Issue,Delivery and Return Issue
 poor deliveri product,Delivery and Return Issue,Delivery and Return Issue
" i purchas anniversari present wife .our anniversari 4 day i order .amazon run promo , `` next day deliv , i charg purchas discov card '' , i .the $ 18.xx next day ship charg drop .it ship up , never made next-day deliveri , & thanksgiv holiday & weekend , deliveri date 5-day later .i immedi contact amazon & order cancel , i purchas watch walmart & wait line thanksgiv day 8:00 pm ordeal , ident watch $ 18.00 , instead amazon 's $ 30.00 .i not yet receiv credit back discov card , & yesterday up truck pulled-in driveway `` return label '' ship-back watch i never got .i 2 txt messag cell phone amazon tell contact local up i could `` pick-up '' watch ? ? ? ? ?i n't think .so i not rate qualiti perform timex watch , amazon 's sleazi shipping/handl tactic .actual , watch ident replac one wife , final stop 'tick ' 8 year .",Delivery and Return Issue,Delivery and Return Issue
" Shoes tend rub foot .I trying replace shoe `` Dora '' fit perfectly smart .I unable find size anywhere .This seemed updated version - NOT .First , I received box ONE shoe inside .After receiving another box 2 shoe , left shoe rubbed foot .Inside toe around big toe , seemed something rough - sticking - smooth surface .I wore forgot bandaid protect food sore ( infected ) rubbed !",Delivery and Return Issue,Delivery and Return Issue
" shoe tend rub feet .i tri replac shoe `` dora '' fit perfectli smart .i unabl find size anywher .thi seem updat version - not .first , i receiv box one shoe insid .after receiv anoth box 2 shoe , left shoe rub foot .insid toe around big toe , seem someth rough - stick - smooth surfac .i wore forgot bandaid protect food sore ( infect ) rub !",Delivery and Return Issue,Delivery and Return Issue
" the polish awesom , i know experi i order show look like partial open caus polish dri crack .it n't creami like i n't believ usabl i give low rate .i use year far best shoe polish avail public opinion .anyon gone basic train boot camp prior 2005 like use .i would order i fear wast money sinc `` product inelig return '' ! ! !if anyon trick moisten pleas pass .",Delivery and Return Issue,Delivery and Return Issue
 i order watch hope i would get around 4 day monday place order still luck go take 11 day get up .i 'm hope watch worth money could walk watch sold pick .11 day ground deliveri nut i live less 4000 mile away place watch come .will updat get watch i hope worth money time .,Delivery and Return Issue,Delivery and Return Issue
 I gave one star due delivery delay.I used quick delivery I order Amazon.I place Order Feb 2 receive Feb 14th.I would never place another ordered Schuhhaus Rempp.I would give sandal five star rating.I fallen arch .It give great support yet look feminine !,Delivery and Return Issue,Delivery and Return Issue
" This product SUCKS !It pattern .SIZE deceiving .U b 300 lb wear outfit .Anyone size 18 5/5 , DO NOT PURCHASE .Also , iteam shipped 1 day arrive 4 day later .I charged next day delivery I still waiting refund 10 day .",Delivery and Return Issue,Delivery and Return Issue
" thi product suck !it pattern .size deceiv .u b 300 lb wear outfit .anyon size 18 5/5 , do not purchas .also , iteam ship 1 day arriv 4 day later .i charg next day deliveri i still wait refund 10 day .",Delivery and Return Issue,Delivery and Return Issue
" the bra arriv time event pretti .howev , fit .the cup larger size bra kept slip i wore .the rubber grip strip around bottom caus skin itch turn red .if choos buy item order littl smaller normal size sensit skin get anoth bra .",Delivery and Return Issue,Delivery and Return Issue
" i alway puzzl fan servic paid oakley ; charg high amount product , experi buyer , either n't advertis , break less one year .and , see oakley pride top choic athlet `` special forc around world '' , i 'm sure keep get away .prestig power thing , i suppose.first - comfort .these boot comfort , first two week .after , inner line boot , noth upholst pad , worn contact foot .and walk around campus.second - fit .i order size , still nearli two inch space foot slide around in.third - `` waterproof '' .do n't fool , `` waterproof '' materi `` seam-seal '' construct give waterproof boot ; unfortun , boot lack latter .so , waterproof materi boot bead channel water seam tongu seal , place directli foot .i step water 3-4 '' deep , ran shoe like i wear pair croc .i find weird none review mention , probabl still busi stare `` o '' symbol ever fathom someth could wrong.fin - the price .i n't realli need extrapol , go sell someth much money , better perform .i highli doubt sf team deploy wear , , buy new boot rotat , wrap duct tape encount water 10 mm high.seri , go buy danner timberland , get pay , instead feed money machin oakley .",Delivery and Return Issue,Delivery and Return Issue
" these glove ran size half small stiff .i order wxl ( i normal wear larg ) finger way short , tight , too stiff !at time i also order pair glove onlin .com wxxl .these soft , realli soft ship week fown .i would order .i gave 10 year old son .they fit .",Delivery and Return Issue,Delivery and Return Issue
" unfortun , i n't use product , sinc i order navi color size 9 i receiv differ design display product info size 4 black color ..it realli bad experi wast money .",Delivery and Return Issue,Delivery and Return Issue
 alright shirt packag standard .the shirt mere jam postag plastic bag .thi caus shirt look rinkl worn cheap .will return custom .,Delivery and Return Issue,Delivery and Return Issue
 Quality product Amazon prompt delivery satisfied .,Delivery and Return Issue,Delivery and Return Issue
" We purchased music box daughter opened , ballerina n't rotate `` crank '' broken - Amazon would take back return `` passed return window . ''I dissatisfied purchase Amazon .",Delivery and Return Issue,Delivery and Return Issue
 The Jeans ok although material seems much thinner normal size run small .The main problem I ordered two pair 100 day second pair arrived .Canceling part order .,Delivery and Return Issue,Delivery and Return Issue
 i alway wore levi 's grow ...unfortun jean run bit big ... ship slow .i 'm hope i shrink jean fit .,Delivery and Return Issue,Delivery and Return Issue
 I looking bigger frame .It difficult really see size frame looking picture .I missed writing actual size frame .The delivery awesome .I received class time boxed well .Thank much !,Delivery and Return Issue,Delivery and Return Issue
" Everything looked fine I opened package discover missing cuff .I 'm pretty sure 's supposed two .False advertising ?If please send cuff would great .If , I sorry , I ave return product unsatisfied .",Delivery and Return Issue,Delivery and Return Issue
" everyth look fine i open packag discov miss cuff .i 'm pretti sure 's suppos two .fals advertis ?if pleas send cuff would great .if , i sorri , i ave return product unsatisfi .",Delivery and Return Issue,Delivery and Return Issue
 veri disappoint satisfi descript say three piec set even say packag hat miss ......,Delivery and Return Issue,Delivery and Return Issue
" Arrived without cape !Had upset 6 year old time order new one send defective one back , wear costume evening missing item !",Delivery and Return Issue,Delivery and Return Issue
 the hat cute ... i receiv eye patch : (,Delivery and Return Issue,Delivery and Return Issue
 Item received way smaller expected .Order also missing belt/robe tie .,Delivery and Return Issue,Delivery and Return Issue
 product batman deluxe size large n't come complete.It missing item .chest jumsuit really dis liked want return product batman drluxe size small love came complete fit baby perfectly,Delivery and Return Issue,Delivery and Return Issue
" the robe came rip robe attach hood .not qualiti product .the rest fine , look fine , i would expect new packag item rip .",Delivery and Return Issue,Delivery and Return Issue
 i got packag miss item upset,Delivery and Return Issue,Delivery and Return Issue
 Tthe numerous product 've purchased Amazon first missing item .By submitting review I waiting see Amazon acknowledges dissatisfaction shipment/product .,Delivery and Return Issue,Delivery and Return Issue
 reciv smash miss item happi product .pleas fix,Delivery and Return Issue,Delivery and Return Issue
" Love costume 4 Years old unfortunately returned missing item I received .It came Jumpsuit , headpiece , cape belt I ONLY received Jumpsuit : ( sad 4 Years Old excited put found item came jumpsuit .",Delivery and Return Issue,Delivery and Return Issue
" i bought 3 christma present .wa pretti embarrass give , late hunt someth els .they work fine , cheapli made .should cost $ 4.95 top !",Delivery and Return Issue,Delivery and Return Issue
" Very disappointed , My several Russell casual pant perfectly sized , never complaint .But , purchase double edged sword .The pkg .placed home I know arrived .I discovered delivery upon leaving business trip time try .I Did returning * * * Surprise * Surprise * * * pant small .And 's late return .I lose `` BIG TIME '' .Maybe `` on-line '' shopping good idea , I 'm $ 100.00 .",Delivery and Return Issue,Delivery and Return Issue
" I rate product highly operation company poor .I ordered 1 day delivery I needed urgently .When arrived , I 2 left shoe .Extremely disappointing pay shipping AND send dance class shoe .",Delivery and Return Issue,Delivery and Return Issue
" I disappointed watch .First foremost , calculator cumbersome use .The key opposite normal calculator , set instead like telephone keypad .The opperand much entered pushing single key multiple time select function .Other functional element watch worked fine , band broke year I go Casio order one , took 3 week delivery , came I could install .I took local jeweler two watchmaker worked 30 minute still could get new band stay .I 'm throwing away buying Timex .",Delivery and Return Issue,Delivery and Return Issue
 They late delivery interior sol came apart 5 day !They return policy item worn !I would recommend product company anyone !,Delivery and Return Issue,Delivery and Return Issue
 they late deliveri interior sole came apart 5 day !they return polici item worn !i would recommend product compani anyon !,Delivery and Return Issue,Delivery and Return Issue
 These gift son Christmas came Dec 27th .Even though orderedwell Christmas got guaranteed delivery date Christmas .... still get .It one gift going actually wrap pretty much ruined Christmas .,Delivery and Return Issue,Delivery and Return Issue
" On monday I ordered Quilt Lined Black Bib Overalls guaranteed Thursday delivery .Late Friday night package arrived .With great anticipation I carefully brought package rain , gathered sharpest key , opened box , immediately disappointed .`` It 's wrong color '' I thought , `` Well , 's end world , long fit '' .So I ripped open plastic , unfolded tan fabric .... disappointment .This n't going fit leg .It 's even overall .I got tan fleece lined jacket .Clever trick , Amazon .",Delivery and Return Issue,Delivery and Return Issue
" thi product suck !it pattern .size deceiv .u b 300 lb wear outfit .anyon size 18 5/5 , do not purchas .also , iteam ship 1 day arriv 4 day later .i charg next day deliveri i still wait refund 10 day .",Delivery and Return Issue,Delivery and Return Issue
" i purchas two half week ago along thing .thing arriv , yet n't even ship .estim deliveri two week , mean i wait month receiv ear time i final get .that bad servic .i write anoth review rate actual product i receiv .had i known would take long , i would paid went jewelri store street .",Delivery and Return Issue,Delivery and Return Issue
" Ordered UGG Slippers wife 's birthday gift 27 October 2013 , estimate delivery November 1 2013 .Maybe I give toit next year 's birthday November 1 2014 .Is Utah far California ?maybe Fed Ex ground delivering ?theUGG 's elf strike Australia .Need open account UPS maybe I would received October 31st ! ! ! !!",Delivery and Return Issue,Delivery and Return Issue
" thi dicki pant horribl .i n't know start , i paid lot money deliveri n't happen expect .when i got pant oh lord , left side twist ... talk poor qualiti , i got , i said `` common what next '' , yet i still wore i need uniform work even ugli well pant lent catcher ... holli molli ...",Delivery and Return Issue,Delivery and Return Issue
" I bought I 've worn Frye boot year .I 'm longer 12 inch - thought would nice compromise .Hurried home upon delivery previously documented issue able get foot - left right - past heel boot !I tried without sock !I able ascertain I ordered right size I got foot - heel still hung - near toe .But even I successful , struggling 10 minute , I n't time major surgery order get dressed morning !Sadly , I sent back .I order another larger pair issue getting past heel would still remain .My foot actually gotten smaller age - reviewer comment extra large foot , sedentary lifestyle made true `` deep thinker '' n't applicable .Very frustrated .",Delivery and Return Issue,Delivery and Return Issue
" Shoes O.K. , best delivery method sent SUCKS .It tookalmost month two phone call get product .Ca n't send anyone thistroubled ordering site .",Delivery and Return Issue,Delivery and Return Issue
" Super junky .Threads already coming loose 's fresh delivery box.This thing made like gift shop pancho- bad material questionable stitching.Not worth , even price .",Delivery and Return Issue,Delivery and Return Issue
" I made purchase September 30 promised delivery date October 9 .It 's November 4 I yet receive item .I n't know I purchasing invisble watch item get single star .Heavens know I wish zero , since 's nothing review .Or maybe I cant see !!",Delivery and Return Issue,Delivery and Return Issue
 the one star incompet deliveri .i understand extern factor happen howev product order decemb 9th final made town week ago .today christma gift given i anyth give .up updat everyday new deliveri date deliv .i hope wake call reformul onlin order .,Delivery and Return Issue,Delivery and Return Issue
" i understand review product howev , person experi want purchas receiv promis date .... do not purchas seller .thi intend christma gift , date order dec 12th , seller commit deliveri date ; deliveri estim : wednesday decemb 19 , 2012 - monday decemb 24 , 2012 8:00pm .i receiv today , decemb 26th , unfortun famili member item intend given , alreadi left return home .i purchas seller again.th vest nice would recommend puchas ( seller ) .",Delivery and Return Issue,Delivery and Return Issue
" it christma gift bought son 12/12 deliveri date 12/18-21 chang 12/21 .the packag n't arriv 11:27 am 12/24 , day son return california .that 's 13 day .i mail packag california yesterday hope receiv day .thi last minut purchas ahead christma rush .",Delivery and Return Issue,Delivery and Return Issue
" hello , i want buy daughter like .i call amazon place order , make sure i get halloween .the cs repres said not deliv halloween i place order .the earlier deliveri date item earli novemb .i decid buy wo n't avail halloween .",Delivery and Return Issue,Delivery and Return Issue
" I needed kind heel peagent contest might best choice since front narrow despite small narrow foot .delivered close enought ok-normal delivery date ok delivery ... overall , uncomfortable due tight narrow front toe could barely breath .",Delivery and Return Issue,Delivery and Return Issue
